1,-3.186924308538437,55.9449287211836,280,-3.186872214085137,55.944633278857694,null
2,-3.186872214085137,55.944633278857694,180,-3.187172214085137,55.944633278857694,null
3,-3.187172214085137,55.944633278857694,190,-3.187467656411041,55.94458118440439,null
4,-3.187467656411041,55.94458118440439,180,-3.187767656411041,55.94458118440439,hurt.green.filer
5,-3.187767656411041,55.94458118440439,150,-3.1880274640321766,55.94473118440439,null
6,-3.1880274640321766,55.94473118440439,150,-3.188287271653312,55.94488118440439,null
7,-3.188287271653312,55.94488118440439,150,-3.1885470792744477,55.945031184404385,null
8,-3.1885470792744477,55.945031184404385,140,-3.1887768926073834,55.94522402068729,rooms.lamp.teach
9,-3.1887768926073834,55.94522402068729,200,-3.189058800393619,55.94512141464429,number.exist.rate
10,-3.189058800393619,55.94512141464429,110,-3.1891614064366167,55.94540332243053,null
11,-3.1891614064366167,55.94540332243053,110,-3.1892640124796143,55.94568523021677,null
12,-3.1892640124796143,55.94568523021677,110,-3.189366618522612,55.945967138003006,coherent.saints.stuck
13,-3.189366618522612,55.945967138003006,170,-3.189662060848516,55.94601923245631,null
14,-3.189662060848516,55.94601923245631,180,-3.189962060848516,55.94601923245631,love.behind.orchestra
15,-3.189962060848516,55.94601923245631,230,-3.1901548971314218,55.94578941912337,null
16,-3.1901548971314218,55.94578941912337,240,-3.190304897131422,55.94552961150224,jump.crop.fits
17,-3.190304897131422,55.94552961150224,150,-3.1905647047525574,55.945679611502236,null
18,-3.1905647047525574,55.945679611502236,150,-3.190824512373693,55.94582961150223,null
19,-3.190824512373693,55.94582961150223,160,-3.1911064201599286,55.945932217545234,simple.rust.audio
20,-3.1911064201599286,55.945932217545234,170,-3.1914018624858325,55.94598431199854,null
21,-3.1914018624858325,55.94598431199854,180,-3.1917018624858327,55.94598431199854,stone.undulation.poems
22,-3.1917018624858327,55.94598431199854,320,-3.191472049152897,55.94579147571563,null
23,-3.191472049152897,55.94579147571563,320,-3.1912422358199612,55.945598639432724,skins.engage.best
24,-3.1912422358199612,55.945598639432724,270,-3.1912422358199612,55.94529863943272,null
